1000001554A,E105,A108,J106,P106
1000001555B,I247,I240,E102,C317
1000001556C,A108,A105,I246,I331
1000001557A,D211,L101,J004,I124
1000001558B,L101,E102,I216,I106
1000001559C,I138,I242,T003,D217
1000001560A,J105,I214,T204,P111
1000001561B,D211,L101,I216,G105
1000001562C,I138,I242,T202,I143
1000001563A,A108,A105,I137,A101
1000001564B,I245,I247,D212,C317
1000001565C,E104,A210,J105,I331
1000001566A,T203,E104,I246,I130
1000001567B,T203,E104,I115,G213
1000001568C,E105,A108,I115,G106
1000001569A,I132,I248,D212,I128
1000001570B,I240,I212,E102,I124
1000001571C,T003,E105,I137,I140
1000001572A,I244,I245,T204,P106
1000001573B,I216,I246,L101,G105
1000001574C,I249,I121,E103,F201
1000001575A,L101,E102,J002,D217
1000001576B,I251,I138,E101,I331
1000001577C,D212,E103,J101,G104
1000001578A,I244,I245,E103,D217
1000001579B,D211,L101,T002,I331
1000001580C,I249,I121,E104,G104
1000001581A,I132,I248,T201,G104
1000001582B,J105,I214,T202,C317
1000001583C,T203,E104,J004,I128
1000001584A,I138,I242,E103,F201
1000001585B,T204,E101,I115,I138
1000001586C,T003,E105,I137,I124
1000001587A,I245,I247,T202,P106
1000001588B,I132,I248,T003,I242
1000001589C,L101,E102,J101,D217
1000001590A,D212,E103,J002,G105
1000001591B,L101,E102,J106,G104
1000001592C,L101,E102,I132,D217
1000001593A,J105,I214,T203,I329
1000001594B,E104,A210,J002,A101
1000001595C,I244,I245,D212,C314
1000001596A,E207,A207,J002,I320
1000001597B,E104,A210,T002,G214
1000001598C,E104,A210,J004,I331
1000001599A,E103,A102,I137,I134
1000001600B,D212,E103,J101,I138
1000001601C,E105,A108,I240,F201
1000001602A,I138,I242,T003,I329
1000001603B,E101,A106,T002,I242
1000001604C,E101,A106,J004,G214
1000001605A,I251,I138,E104,I128
1000001606B,E207,A207,J106,I140
1000001607C,E207,A207,I240,I329
1000001608A,T003,E105,I246,C103
1000001609B,T204,E101,I240,G106
1000001610C,I247,I240,T203,G105
1000001611A,I240,I212,T003,G106
1000001612B,E207,A207,J101,G104
1000001613C,E207,A207,J004,I140
1000001614A,E207,A207,I246,P111
1000001615B,I132,I248,T003,G214
1000001616C,I245,I247,T202,I143
1000001617A,T003,E105,I137,I106
1000001618B,I249,I121,L101,I143
1000001619C,I216,I246,E101,I106
1000001620A,T003,E105,I246,C103
1000001621B,I216,I246,E101,I134
1000001622C,E105,A108,I240,C103
1000001623A,T204,E101,J101,I329
1000001624B,I240,I212,E102,C103
1000001625C,E101,A106,I216,G213
1000001626A,E105,A108,I132,I130
1000001627B,E104,A210,I240,P106
1000001628C,D211,L101,I115,F201
1000001629A,J105,I214,T202,I143
1000001630B,I240,I212,E102,I106
1000001631C,I244,I245,D212,G213
1000001632A,E103,A102,I132,I128
1000001633B,I249,I121,T203,I106
1000001634C,I250,J107,E104,D217
1000001635A,E207,A207,I115,A101
1000001636B,A108,A105,J101,P111
1000001637C,I249,I121,E101,I320
1000001638A,E207,A207,T002,G214
1000001639B,E104,A210,J101,C317
1000001640C,L101,E102,J105,I320
1000001641A,E103,A102,I216,I140
1000001642B,E105,A108,J105,I138
1000001643C,I216,I246,T204,I130
1000001644A,I138,I242,T201,I320
1000001645B,I249,I121,L101,C103
1000001646C,I250,J107,E104,I320
1000001647A,I247,I240,T204,I138
1000001648B,E103,A102,I137,I128
1000001649C,T204,E101,J105,C317
1000001650A,I251,I138,L101,G105
1000001651B,I244,I245,E102,I124
1000001652C,E207,A207,I132,I331
1000001653A,E101,A106,J105,I106
1000001654B,E103,A102,J004,I329
1000001655C,D211,L101,I137,A101
1000001656A,D211,L101,I240,G213
1000001657B,E207,A207,I216,G105
1000001658C,D212,E103,I216,I141
1000001659A,I240,I212,L101,I130
1000001660B,E105,A108,J002,I128
1000001661C,I216,I246,D212,G214
1000001662A,T003,E105,I115,I106
1000001663B,I138,I242,T202,D217
1000001664C,I245,I247,T204,I242
1000001665A,T203,E104,J004,I331
1000001666B,E104,A210,I216,I329
1000001667C,I247,I240,T203,D217
1000001668A,E207,A207,I216,I242
1000001669B,J105,I214,D212,I140
1000001670C,E103,A102,J101,P106
1000001671A,I250,J107,E104,G213
1000001672B,I138,I242,E103,I143
1000001673C,J105,I214,T204,G105
1000001674A,E101,A106,J004,I141
1000001675B,L101,E102,I132,I130
1000001676C,I244,I245,E102,G214
1000001677A,I216,I246,L101,F201
1000001678B,I240,I212,E104,F201
1000001679C,I245,I247,T202,I331
1000001680A,E101,A106,J101,I134
1000001681B,I216,I246,E101,I128
1000001682C,E207,A207,J101,G106
1000001683A,I250,J107,L101,I141
1000001684B,E207,A207,J105,G214
1000001685C,I244,I245,T202,G105
1000001686A,T203,E104,J106,D217
1000001687B,I245,I247,E102,I138
1000001688C,T204,E101,J002,I143
1000001689A,I244,I245,D212,I242
1000001690B,I132,I248,T203,C314
1000001691C,L101,E102,J106,I143
1000001692A,I250,J107,T003,F201
1000001693B,I245,I247,E103,I134
1000001694C,L101,E102,I137,I329
1000001695A,T203,E104,J004,P106
1000001696B,J105,I214,T204,I134
1000001697C,E103,A102,I246,C317
1000001698A,I326,I238,J107,I123
1000001699B,J106,I130,G208,D215
1000001700C,E204,A208,E303,T002
1000001701A,I248,A109,C213,A107
1000001702B,C211,T202,I136,I247
1000001703C,E203,I114,E303,A102
1000001704A,C315,I143,E303,T004
1000001705B,E203,T202,G208,J103
1000001706C,G208,A205,C213,J103
1000001707A,E203,A206,D217,E304
1000001708B,G211,A209,G208,E305
1000001709C,I106,A204,J107,C212
1000001710A,J106,I139,I248,I113
1000001711B,J003,A202,X999,G208
1000001712C,J003,J106,J107,D215
1000001713A,C211,A109,I248,E304
1000001714B,A107,A209,E010,E203
1000001715C,E303,A204,I248,C316
1000001716A,F201,I249,F202,D215
1000001717B,C314,A109,F202,C213
1000001718C,C315,I238,D217,F202
1000001719A,J102,D213,D215,I247
1000001720B,E203,I118,A108,C316
1000001721C,C213,J103,I245,G211
1000001722A,A107,A208,F202,C316
1000001723B,G105,J106,I313,I332
1000001724C,I106,A209,J107,I123
1000001725A,J106,D213,C316,J103
1000001726B,I106,D212,I136,F202
1000001727C,C314,I114,C316,D215
1000001728A,E303,I118,X999,E203
1000001729B,C315,I118,E303,I123
1000001730C,I326,I132,E204,G211
1000001731A,I248,I143,E204,I113
1000001732B,G212,D212,I313,G209
1000001733C,C213,A109,P201,F202
1000001734A,A107,T202,E010,I123
1000001735B,F203,I216,I136,C213
1000001736C,E303,A109,J107,A102
1000001737A,G211,A204,J107,G209
1000001738B,E203,I249,P201,G211
1000001739C,E010,I118,E303,I206
1000001740A,I143,I139,J107,T002
1000001741B,J102,I238,E303,C213
1000001742C,I329,I238,I136,I332
1000001743A,I329,I132,G108,I332
1000001744B,C211,I238,I248,T002
1000001745C,G211,A209,A108,G101
1000001746A,G208,I132,P201,D215
1000001747B,J003,T202,G208,D215
1000001748C,F203,I143,A201,G208
1000001749A,E204,J106,E303,I113
1000001750B,E203,D212,P201,F202
1000001751C,C213,I249,E302,A107
1000001752A,C211,I118,I136,G101
1000001753B,E010,A206,E203,G101
1000001754C,G212,D214,D215,G101
1000001755A,G208,I238,X999,G208
1000001756B,C314,J103,G101,C316
1000001757C,J102,A206,I245,I332
1000001758A,F201,I132,C317,G101
1000001759B,E303,J106,A108,C316
1000001760C,E303,A202,C316,C213
1000001761A,F201,I118,D217,I123
1000001762B,E303,A206,F202,A102
1000001763C,G105,I118,I313,I206
1000001764A,A107,I139,E303,I206
1000001765B,I248,I216,E203,E203
1000001766C,C314,J106,A108,C316
1000001767A,G212,A206,A108,C210
1000001768B,F201,A109,G101,C316
1000001769C,C211,I139,C317,E304
1000001770A,J102,I238,I245,G211
1000001771B,I326,I132,I248,G208
1000001772C,J102,I114,I248,G211
1000001773A,C314,A202,A107,C210
1000001774B,I248,T202,C213,C212
1000001775C,C314,A202,C213,C213
1000001776A,C315,A202,I313,I247
1000001777B,I143,I139,E303,I332
1000001778C,E303,T202,C316,I113
1000001779A,C213,A206,C213,E304
1000001780B,G211,A205,D217,G209
1000001781C,J106,J106,A107,C316
1000001782A,I106,I132,I313,I332
1000001783B,E204,A204,I248,A107
1000001784C,J003,I143,C213,C213
1000001785A,C314,A209,J107,C210
1000001786B,C213,I132,D217,G211
1000001787C,J106,A202,I313,E203
1000001788A,E204,I114,J107,I113
1000001789B,I329,D212,F202,T004
1000001790C,F203,D214,I313,G208
1000001791A,C213,A206,E302,I206
1000001792B,E010,A202,E303,I123
1000001793C,G105,I216,G101,G209
1000001794A,G212,A205,E204,E305
1000001795B,I248,J103,A107,E305
1000001796C,I106,A208,E203,A102
1000001797A,E010,I139,E303,I206
1000001798B,I106,D214,I245,T002
1000001799C,G212,D212,X999,F202
1000001800A,C211,I249,I245,C212
1000001801B,C314,A205,E010,G101
1000001802C,F201,I118,P201,E203
1000001803A,J003,J103,A201,D215
1000001804B,I329,D213,C316,F202
1000001805C,C211,A208,E203,I113
1000001806A,A107,A109,E204,E305
1000001807B,E204,I139,C316,D215
1000001808C,F201,T202,G101,C210
1000001809A,I329,A208,I136,I332
1000001810B,I248,I114,J107,G209
1000001811C,C211,A109,F202,T002
1000001812A,E303,A209,G101,C316
1000001813B,C211,A205,C317,E305
1000001814C,I106,I143,A108,E304
1000001815A,E203,D214,D215,T004
1000001816B,A107,I216,G101,E304
1000001817C,A107,A109,C317,C316
1000001818A,I106,D214,J107,G211
1000001819B,J102,A202,D217,G101
1000001820C,I248,A206,A108,E305
1000001821A,I326,D213,G208,C213
1000001822B,J102,I249,X999,E305
1000001823C,I326,D214,E204,I247
1000001824A,C315,A204,C317,T002
1000001825B,G212,I143,E204,J103
1000001826C,F203,A204,E203,E203
1000001827A,I329,D213,X999,F202
1000001828B,G212,D212,D217,T004
1000001829C,I326,I238,A108,I206
1000001830A,J106,I114,D215,C212
1000001831B,E203,I238,A107,C210
1000001832C,E010,A205,G101,G209
1000001833A,J106,D214,I313,G211
1000001834B,I329,I118,J107,I123
1000001835C,I329,D213,X999,G208
1000001836A,E303,I130,A107,I113
1000001837B,I248,I238,E302,C316
1000001838C,G212,I216,F202,G211
1000001839A,E010,I118,X999,A102
1000001840B,E010,T202,G208,D215
1000001841C,G211,A209,E010,J103
1000001842A,E204,I238,D215,T004
1000001843B,F203,J103,X999,C210
1000001844C,G212,I130,E204,I247
1000001845A,G212,I249,E010,I332
1000001846B,E204,D212,X999,T002
1000001847C,I143,I130,E204,C212
1000001848A,I143,A208,E010,J103
1000001849B,I326,A208,G108,G208
1000001850C,C315,J106,D215,I123
1000001851A,E203,I114,G208,E304
1000001852B,G208,A109,G101,G208
1000001853C,I143,A206,C213,A102
1000001854A,E204,T202,E203,I123
1000001855B,J003,D214,D215,I247
1000001856C,I329,D214,I248,F202
1000001857A,G208,I249,D215,I247
1000001858B,I326,I238,I313,C213
1000001859C,E203,I143,D217,F202
1000001860A,G212,A206,F202,J103
1000001861B,E303,I249,E204,A107
1000001862C,J102,I143,D217,G211
1000001863A,G211,D212,I136,T002
1000001864B,C211,A202,E303,I123
1000001865C,C314,I118,X999,C316
1000001866A,G212,A206,F202,G101
1000001867B,E204,A202,E302,I123
1000001868C,I329,D214,I245,T002
1000001869A,E303,A109,C213,A102
1000001870B,I106,T202,I245,I247
1000001871C,F201,D214,F202,E203
1000001872A,G105,A109,P201,E203
1000001873B,E204,A206,A108,E304
1000001874C,C213,A209,I136,I247
1000001875A,J003,I238,I313,I113
1000001876B,I248,I139,E010,I123
1000001877C,F203,A208,D217,J103
1000001878A,I329,I132,F202,T002
1000001879B,G211,J106,G208,I113
1000001880C,I329,I132,C316,G211
1000001881A,F203,J103,G108,I332
1000001882B,C314,I114,A108,C210
1000001883C,F203,I143,G108,T004
1000001884A,E204,I139,I248,I206
1000001885B,E204,A202,I313,I206
1000001886C,C211,J106,E203,A107
1000001887A,G208,T202,E302,I206
1000001888B,G105,A109,E303,I206
1000001889C,E204,A205,E203,I113
1000001890A,I106,A205,G101,C316
1000001891B,C213,I139,E302,I206
1000001892C,C213,A109,G108,G209
1000001893A,J102,A204,I248,E305
1000001894B,E204,A202,D217,C210
1000001895C,A107,I132,E203,E203
1000001896A,I143,I249,J107,I332
1000001897B,J106,I139,A107,C213
1000001898C,I329,A208,C316,G101
1000001899A,G212,J103,X999,E304
1000001900B,J102,I143,A201,F202
1000001901C,I248,I216,G101,C213
1000001902A,I106,I132,A107,C316
1000001903B,I326,I130,J107,G211
1000001904C,I329,A206,C316,G211
1000001905A,J102,T202,I136,E203
1000001906B,J102,A206,G208,E203
1000001907C,J106,T202,C213,A102
1000001908A,C213,A206,E010,A102
1000001909B,C314,I114,D215,I123
1000001910C,E204,I130,E010,J103
1000001911A,J106,A206,E010,G208
1000001912B,I329,I132,D215,T004
1000001913C,J102,D212,A201,G208
1000001914A,C314,I216,E010,G209
1000001915B,G212,I130,I313,E305
1000001916C,E303,A208,C317,G211
1000001917A,F201,I249,G108,G208
1000001918B,C211,T202,E302,E203
1000001919C,F201,I118,I248,T002
1000001920A,E010,J106,E203,A102
1000001921B,I143,I139,C213,E304
1000001922C,I326,A206,E010,E203
1000001923A,I143,A208,C213,C213
1000001924B,F201,J103,C317,C212
1000001925C,I143,I139,E010,G101
1000001926A,J003,A109,I136,I123
1000001927B,G211,I216,A107,E203
1000001928C,F201,I216,P201,C213
1000001929A,G212,I238,G208,D215
1000001930B,G211,J103,G208,J103
1000001931C,C211,I249,I248,E305
1000001932A,I248,I132,C213,I332
1000001933B,E204,A208,G208,G208
1000001934C,E010,A202,E203,I206
1000001935A,G211,I216,E204,C212
1000001936B,I329,I114,C316,A107
1000001937C,E303,I143,E010,A107
1000001938A,G105,A204,I136,I206
1000001939B,C211,I118,G101,A102
1000001940C,F201,I249,C317,J103
1000001941A,E303,I238,D217,G101
1000001942B,I326,I132,I313,F202
1000001943C,I329,I143,A201,L001
1000001944A,C315,A202,X999,C316
1000001945B,I326,A204,I313,I206
1000001946C,C211,I216,G101,I206
1000001947A,C213,A208,E303,A102
1000001948B,I326,J106,G208,G209
1000001949C,C211,I143,E204,E304
1000001950A,J102,J103,F202,G211
1000001951B,E203,A109,E010,J103
1000001952C,C213,I139,I245,I123
1000001953A,E010,A109,F202,G101
1000001954B,J003,A204,E010,G208
1000001955C,C315,I130,I136,E203
1000001956A,I326,D214,C316,I247
1000001957B,E010,I130,C317,A102
1000001958C,G105,D213,A201,E203
1000001959A,G208,T202,D215,C210
1000001960B,G211,I216,A108,C212
1000001961C,I326,I118,I136,C213
1000001962A,I143,A205,I248,G211
1000001963B,E204,J106,E303,A102
1000001964C,C211,I114,I248,E304
1000001965A,J102,A206,I313,I247
1000001966B,F203,I216,A201,T002
1000001967C,E204,I118,X999,F202
1000001968A,I248,I130,E203,C316
1000001969B,E010,A204,A107,C212
1000001970C,C314,A205,J107,C210
1000001971A,E010,J106,E302,I123
1000001972B,A107,J103,E204,E305
1000001973C,G212,D212,G208,I206
1000001974A,I143,J106,E204,C316
1000001975B,I248,T202,A108,E304
1000001976C,J003,I249,E204,G211
1000001977A,E303,A209,C213,G209
1000001978B,A107,I130,G101,E304
1000001979C,E203,I130,E203,D215
1000001980A,C213,I130,D217,C212
1000001981B,I329,I143,I136,L001
1000001982C,E203,A109,E303,C210
1000001983A,G211,D213,D217,I247
1000001984B,C314,A202,C213,G209
1000001985C,J102,A209,E010,E305
1000001986A,J102,D214,D215,I247
1000001987B,E303,J103,C316,I247
1000001988C,G212,I143,E204,E305
1000001989A,J003,T202,E302,A107
1000001990B,C213,I216,F202,G211
1000001991C,C213,I114,E010,A107
1000001992A,E010,A202,I245,I113
1000001993B,F203,I216,X999,E203
1000001994C,A107,I216,X999,G101
1000001995A,I329,I216,E204,I332
1000001996B,F203,A202,C213,I113
1000001997C,G212,I118,I245,I247
1000001998A,C211,A209,A107,I206
1000001999B,G208,A206,I136,C213
1000002000C,E010,A202,A108,E304
1000002001A,G211,A204,E302,C210
1000002002B,G105,D212,A201,G209
1000002003C,F203,J103,G108,I332
1000002004A,J003,A206,I313,G209
1000002005B,E303,I132,C317,A107
1000002006C,F201,A208,D217,I123
1000002007A,I106,I139,I248,C212
1000002008B,E010,I249,G101,A107
1000002009C,F203,I132,C317,G208
1000002010A,F203,I238,D217,D215
1000002011B,I143,A208,J107,E304
1000002012C,F201,J103,I313,L001
1000002013A,J102,D213,C316,G208
1000002014B,C213,J106,I245,E305
1000002015C,I329,A209,J107,C316
1000002016A,E204,I143,D215,I113
1000002017B,I143,I130,E203,C210
1000002018C,I248,I238,E010,A102
1000002019A,I326,A209,F202,G208
1000002020B,F203,J103,C317,C316
1000002021C,A107,A204,E203,J103
1000002022A,I106,I130,J107,E305
1000002023B,A107,I143,G101,I123
1000002024C,F201,J103,E203,A102
1000002025A,C315,J106,I313,C213
1000002026B,A107,T202,E010,I123
1000002027C,G105,J103,D217,J103
1000002028A,E303,A208,G101,A102
1000002029B,C314,I249,A107,C210
1000002030C,G211,A209,A107,E305
1000002031A,J106,T202,E302,A102
1000002032B,E303,A208,C213,A107
1000002033C,I326,D214,D217,J103
1000002034A,E010,A208,E302,I123
1000002035B,J106,A209,C213,I332
1000002036C,J106,A205,E204,C210
1000002037A,J003,A109,E303,A107
1000002038B,G208,A204,E302,I123
1000002039C,I106,A109,G208,A107
1000002040A,E303,I238,G101,C316
1000002041B,G105,D213,I313,I332
1000002042C,G212,J103,C317,I206
1000002043A,F201,D213,G108,F202
1000002044B,G211,A208,A108,E304
1000002045C,J106,I139,E204,J103
1000002046A,I143,I118,J107,C212
1000002047B,G208,A209,P201,C212
1000002048C,C314,A206,C317,A102
1000002049A,E203,I114,E010,C212
1000002050B,G208,I130,I248,E304
1000002051C,I326,A204,C213,A107
1000002052A,I248,A204,E204,E305
1000002053B,E010,I216,G208,C213
1000002054C,I143,A206,E302,C210
1000002055A,I326,I118,I136,J103
1000002056B,C211,I114,A108,E305
1000002057C,J003,I114,I248,T002
1000002058A,G212,T202,C213,C213
1000002059B,C211,I143,X999,T002
1000002060C,C213,I143,E302,C316
1000002061A,C213,A209,E302,I113
1000002062B,J106,A209,E203,A107
1000002063C,J102,A208,C213,A102
1000002064A,A107,J103,E302,G101
1000002065B,J102,I132,I248,G208
1000002066C,G211,I216,A107,E304
1000002067A,E203,A204,F202,T004
1000002068B,E010,A202,J107,A107
1000002069C,A107,A208,C213,G101
1000002070A,C314,A204,A108,C213
1000002071B,I326,D213,A201,C213
1000002072C,C211,I132,F202,J103
1000002073A,J106,I118,A108,C212
1000002074B,C211,J106,A108,C212
1000002075C,I143,A206,C317,J103
1000002076A,F201,A202,C317,F202
1000002077B,J005,I132,A201,E304
1000002078C,I326,I249,G108,C213
1000002079A,I329,D213,I245,F202
1000002080B,I106,A205,E302,E203
1000002081C,C211,A209,A107,G101
1000002082A,J106,T202,C317,J103
1000002083B,G211,A205,E010,G101
1000002084C,J106,I143,C213,E203
1000002085A,I248,I114,J107,I113
1000002086B,G208,I216,E302,T002
1000002087C,G211,A205,I248,I113
1000002088A,J106,I238,E203,C210
1000002089B,A107,A205,G101,C212
1000002090C,C315,T202,E204,F202
1000002091A,E204,A206,P201,C212
1000002092B,I326,D213,J107,G208
1000002093C,I248,I249,E203,C210
1000002094A,C314,A204,I248,C316
1000002095B,E203,A206,A107,E304
1000002096C,G208,I118,C213,G208
1000002097A,I106,J106,C213,A107
1000002098B,I143,I114,C316,I247
1000002099C,E203,A209,E303,C210
1000002100A,G208,I139,I248,G208
1000002101B,E204,A205,E303,A107
1000002102C,E203,A209,A108,C316
1000002103A,C213,I118,E303,C210
1000002104B,G208,A109,E010,G101
1000002105C,E203,I249,E302,A102
1000002106A,F203,J103,E204,T004
1000002107B,I106,I130,E204,C212
1000002108C,J102,D213,I313,I332
1000002109A,C213,I114,C316,E305
1000002110B,E203,A202,X999,I332
1000002111C,C213,I143,C316,D215
1000002112A,I248,I114,E302,I247
1000002113B,G211,I216,X999,T002
1000002114C,I248,A209,G208,I123
1000002115A,F201,I238,E303,C210
1000002116B,A107,A208,J107,E305
1000002117C,G212,D214,X999,F202
1000002118A,C213,A204,A107,C212
1000002119B,E204,D213,P201,F202
1000002120C,I106,A208,G208,C212
1000002121A,G212,D212,G108,T004
1000002122B,E203,I143,E010,A102
1000002123C,I329,D214,I136,I247
1000002124A,J106,D212,I136,E203
1000002125B,I106,D212,I313,I247
1000002126C,I248,J103,C213,E304
1000002127A,J102,I130,J107,G211
1000002128B,J102,D213,F202,G211
1000002129C,C211,A209,G101,E304
1000002130A,G211,A109,I248,I113
1000002131B,C314,I249,I248,T002
1000002132C,E010,I118,A107,G209
1000002133A,E303,I249,G101,G209
1000002134B,I106,I139,I245,C212
1000002135C,C314,T202,G101,I113
1000002136A,G208,I216,E010,E305
1000002137B,J003,D214,C316,D215
1000002138C,C315,I249,D217,E203
1000002139A,C315,I143,P201,C213
1000002140B,C314,A202,X999,C213
1000002141C,F201,I132,G108,F202
1000002142A,C315,A204,E302,I332
1000002143B,I326,J103,C316,I247
1000002144C,G105,J103,D217,E203
1000002145A,E303,A205,D217,C316
1000002146B,C314,I114,A107,J103
1000002147C,I143,D212,X999,F202
1000002148A,C314,A206,I136,G208
1000002149B,E010,A205,X999,E304
1000002150C,I143,A109,C317,J103
1000002151A,I329,D212,C317,G208
1000002152B,I329,A205,C316,C213
1000002153C,C314,A204,E204,A107
1000002154A,G105,A206,E203,I206
1000002155B,J003,A109,E010,I247
1000002156C,J106,T202,A108,E305
1000002157A,G105,D212,E204,F202
1000002158B,A107,I238,E302,I206
1000002159C,E203,I118,X999,F202
1000002160A,E204,T202,C213,I247
1000002161B,I326,D214,C317,F202
1000002162C,F201,D212,F202,T002
1000002163A,E010,A209,A107,C212
1000002164B,C315,A204,I313,C316
1000002165C,I143,I130,I313,G208
1000002166A,G212,D214,E204,F202
1000002167B,I106,I132,D217,T004
1000002168C,G208,D213,J107,I332
1000002169A,C213,J103,E302,A107
1000002170B,F201,D212,D217,F202
1000002171C,F201,A109,P201,I332
1000002172A,E303,I114,C316,I113
1000002173B,A107,A205,I248,E305
1000002174C,F203,I249,G108,T002
1000002175A,C315,D212,P201,D215
1000002176B,C211,A204,A108,G101
1000002177C,G211,A204,E204,C212
1000002178A,A107,A208,E203,I206
1000002179B,J102,J106,D215,I247
1000002180C,I143,J106,C317,I332
1000002181A,I248,A109,E203,A107
1000002182B,F201,D212,F202,T002
1000002183C,I106,A205,J107,A102
1000002184A,G212,I139,I248,C213
1000002185B,C213,A208,E302,G101
1000002186C,C315,I130,J107,I332
1000002187A,J003,I139,G101,I332
1000002188B,G212,T202,A107,J103
1000002189C,F201,I132,E203,T004
1000002190A,I248,A209,G108,G101
1000002191B,F203,A204,E303,I123
1000002192C,F203,I143,X999,T004
1000002193A,J102,I249,I245,I332
1000002194B,A107,I139,I248,E305
1000002195C,E010,I249,A107,J103
1000002196A,C211,A209,I245,I247
1000002197B,C314,A205,I245,I113
1000002198C,C315,I238,I245,I247
1000002199A,E303,I216,A107,C210
1000002200B,J106,A208,C316,T004
1000002201C,J106,I114,A107,G209
1000002202A,C315,I130,G208,C213
1000002203B,G208,A202,D215,C316
1000002204C,I329,I118,C317,E305
1000002205A,J106,I132,E010,I206
1000002206B,I143,I238,E302,G209
1000002207C,G211,I238,C317,J103
1000002208A,G105,T202,C317,T002
1000002209B,I143,A204,E203,A107
1000002210C,G208,D213,E204,T002
1000002211A,E203,A206,P201,F202
1000002212B,G211,A209,D217,J103
1000002213C,C315,I114,I313,I247
1000002214A,I106,I130,J107,I332
1000002215B,J003,I139,C316,E203
1000002216C,C211,I139,G101,I113
1000002217A,I326,D214,C317,G208
1000002218B,I143,I143,A108,C212
1000002219C,G208,J103,D217,T004
1000002220A,C213,I216,E303,I123
1000002221B,E203,D213,X999,G208
1000002222C,A107,A109,C213,G209
1000002223A,J106,A205,C317,G209
1000002224B,I106,I238,G208,G208
1000002225C,F201,I216,A108,C212
1000002226A,C314,I132,D217,C210
1000002227B,I143,I130,E204,G208
1000002228C,E303,I114,C316,E203
1000002229A,E010,A209,G101,C212
1000002230B,E204,J106,A108,E305
1000002231C,I248,A205,E303,C210
1000002232A,E010,I130,G101,E304
1000002233B,E204,A208,E203,I206
1000002234C,E303,A208,A107,G101
1000002235A,C314,A202,C316,T002
1000002236B,E303,A205,C317,C210
1000002237C,C213,A205,E203,C316
1000002238A,J102,A202,P201,E203
1000002239B,J106,A204,D217,G208
1000002240C,I248,A202,C213,A102
1000002241A,E203,I132,I248,A102
1000002242B,I143,I139,E303,A107
1000002243C,E010,I249,A108,E304
1000002244A,G105,J103,C317,E305
1000002245B,I106,I114,E203,A102
1000002246C,I106,A109,E303,A107
1000002247A,A107,J106,E302,I113
1000002248B,I248,I216,A107,C316
1000002249C,E010,I132,E302,I113
1000002250A,C211,A205,A107,C212
1000002251B,E303,J106,E010,A102
1000002252C,E203,I130,A107,C210
1000002253A,C314,J106,A108,C210
1000002254B,A107,I143,E303,I206
1000002255C,J102,I143,I248,I123
1000002256A,C317,I322,G212,A211
1000002257B,P104,G211,E207,A108
1000002258C,G210,C316,C314,A205
1000002259A,T201,C316,T004,J106
1000002260B,G209,E204,C211,I250
1000002261C,C317,C314,A110,J106
1000002262A,E305,I128,A110,A202
1000002263B,E305,L001,C210,T001
1000002264C,G207,C314,C210,A209
1000002265A,G210,I320,E304,A207
1000002266B,I113,C210,G104,A209
1000002267C,A210,G209,G104,A108
1000002268A,I206,A107,C210,A209
1000002269B,I206,C314,G209,I132
1000002270C,C317,L001,E305,I132
1000002271A,T004,T004,I206,A205
1000002272B,I331,T004,G212,A109
1000002273C,I206,G103,C314,A108
1000002274A,J101,F201,G212,A104
1000002275B,P104,I137,I206,I249
1000002276C,E305,L001,C212,J003
1000002277A,G209,G211,J005,J001
1000002278B,I137,E010,I206,I249
1000002279C,G210,T002,I106,I132
1000002280A,J101,D217,J102,J101
1000002281B,T004,E204,I206,A105
1000002282C,T004,D217,T004,J105
1000002283A,I206,E305,C210,I244
1000002284B,I331,F203,I320,J004
1000002285C,I206,E010,E304,I132
1000002286A,I215,E305,A110,A207
1000002287B,C316,E204,G207,I244
1000002288C,I332,I322,I206,J105
1000002289A,J101,L001,C211,I250
1000002290B,E304,J004,G207,T001
1000002291C,E205,I320,I206,I244
1000002292A,I113,C210,A207,J003
1000002293B,I331,L001,E304,A209
1000002294C,E305,J002,C212,A204
1000002295A,G207,A107,G209,A207
1000002296B,C316,C210,E207,J105
1000002297C,F203,E205,G212,J102
1000002298A,I332,I137,I322,A109
1000002299B,I215,E305,C210,A204
1000002300C,A210,E305,I322,J001
1000002301A,C209,I320,C314,J101
1000002302B,T004,C209,G207,A205
1000002303C,E304,E010,C314,J105
1000002304A,G209,C210,G107,J101
1000002305B,J101,E205,E304,J101
1000002306C,E304,E204,C212,A207
1000002307A,G207,J002,G212,A205
1000002308B,E302,E010,A110,J105
1000002309C,T201,T004,A207,I132
1000002310A,F202,E205,F101,A105
1000002311B,A210,T002,I113,A207
1000002312C,E304,I322,I251,T001
1000002313A,I332,P112,I106,A207
1000002314B,G103,G208,J102,I244
1000002315C,I206,P112,E207,A206
1000002316A,A210,G208,C211,A204
1000002317B,G207,C314,E207,I244
1000002318C,G101,A107,C212,T001
1000002319A,G108,D217,G107,J004
1000002320B,C209,I320,F202,A205
1000002321C,I246,E204,I320,A211
1000002322A,G108,F203,D104,J004
1000002323B,G108,C209,I320,A109
1000002324C,J101,T002,F102,J003
1000002325A,C316,J004,I242,A209
1000002326B,I331,I137,I106,J105
1000002327C,E302,I128,I242,T001
1000002328A,C209,E205,J003,J003
1000002329B,G210,J002,C212,A211
1000002330C,G207,I137,I242,A105
